Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Substance use disorders],[Tariff regime (status)],[Severity of price levels],[Sex],[Deviation Level],[Mountain Elevation],[Parliamentary committees],[Mode of transportation],[Fiscal intervention stage],[Type of support],[Type of speed],[Policy instruments],[Policy Domains],[Counterpart],[Type of skill],[Education level],[Type of waste treatment],[Location],[Food Waste Sector],[Name of international agreement],[Reporting Type],[Freq],[Type of product],[Cause of death],[Report Ordinal],[Type of facilities],[Government_Name],[Observation Status],[Type of occupation],[Type of mobile technology],[Name of non-communicable disease],[Grounds of discrimination],[Units],[Level/Status],[Age],[Disability status],[Frequency of Chlorophyll-a concentration],[Activity],[Nature],[Sampling Stations],[Cities],[Level of requirement],[Quantile],[IHR Capacity],[Hazard type],[Migratory status],[Name of international institution]
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2012","11.85159","2012","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","CLO","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2012","7.42211","2012","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","TEX","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2012","0","2012","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","OIL","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2013","11.83638","2013","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","CLO","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2013","2.23777","2013","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","ARM","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2013","3.53316","2013","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","ALP","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2013","6.4898","2013","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","AGR","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2013","7.4144","2013","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","TEX","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2013","0","2013","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","OIL","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2013","2.25207","2013","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","IND","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2014","2.50338","2014","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","IND","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2014","11.84917","2014","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","CLO","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2014","7.40407","2014","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","TEX","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2014","0","2014","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","OIL","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2014","6.4917","2014","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","AGR","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2014","2.23777","2014","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","ARM","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2014","3.7058","2014","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","ALP","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2015","6.32909","2015","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","AGR","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2015","7.40303","2015","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","TEX","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2015","0","2015","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","OIL","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2015","2.28305","2015","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","IND","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2015","11.77288","2015","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","CLO","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2015","2.23777","2015","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","ARM","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2015","3.53454","2015","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","ALP","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2016","2.19886","2016","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","IND","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2016","11.77194","2016","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","CLO","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
"17","17.12","17.12.1","TM_TAX_DMFN","Average tariff applied by developed countries, most-favored nation status, by type of product (%)","360","Indonesia","2016","3.46951","2016","","","","","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).","","","","","","","","","","","","","","","","","","","","","","","G","","ALP","","","","","","","","","","PERCENT","","","","","","C","","","","","","","",""
