,UniqueID,Goal,Target,Indicator,SeriesCode,SeriesDescription,Source,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0,2021.0,
1500,ST_EEV_ACCSEEA                         ,12.0,12.b,12.b.1,ST_EEV_ACCSEEA,Implementation of standard accounting tools to monitor the economic and environmental aspects of tourism (SEEA tables),"Instituto Guatemalteco de Turismo (INGUAT) and Instituto de Agricultura, Recursos Naturales y Ambiente (IARNA)",4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,
1501,ST_EEV_ACCTSA                         ,12.0,12.b,12.b.1,ST_EEV_ACCTSA,Implementation of standard accounting tools to monitor the economic and environmental aspects of tourism (Tourism Satellite Account tables),"Instituto Guatemalteco de Turismo (INGUAT) and Instituto de Agricultura, Recursos Naturales y Ambiente (IARNA)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1502,ST_EEV_STDACCT                         ,12.0,12.b,12.b.1,ST_EEV_STDACCT,Implementation of standard accounting tools to monitor the economic and environmental aspects of tourism (number of tables),"Instituto Guatemalteco de Turismo (INGUAT) and Instituto de Agricultura, Recursos Naturales y Ambiente (IARNA)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
1503,TG_VAL_TOTL_GD_ZS                         ,17.0,17.13,17.13.1,TG_VAL_TOTL_GD_ZS,Merchandise trade as a proportion of GDP (%),"World Trade Organization, and World Bank GDP estimates.",54.3877,51.9713,50.2745,45.5358,41.5525,40.9997,41.6181,40.3233,38.3624,,
1504,TM_TAX_DMFN             AGR            ,17.0,17.12,17.12.1,TM_TAX_DMFN,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",4.56132,4.43248,4.43198,4.46322,4.47589,4.42437,4.44745,10.90446,,,
1505,TM_TAX_DMFN             ALP            ,17.0,17.12,17.12.1,TM_TAX_DMFN,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",9.77054,9.7294,9.71879,9.63601,9.63449,9.50671,9.64192,10.04891,,,
1506,TM_TAX_DMFN             ARM            ,17.0,17.12,17.12.1,TM_TAX_DMFN,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",0.58613,0.58613,0.58616,0.58616,0.5862,0.5862,0.58615,0.58615,,,
1507,TM_TAX_DMFN             CLO            ,17.0,17.12,17.12.1,TM_TAX_DMFN,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",12.01409,12.00597,12.01106,11.94024,11.93956,11.76361,11.93089,11.93119,,,
1508,TM_TAX_DMFN             IND            ,17.0,17.12,17.12.1,TM_TAX_DMFN,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",3.00566,3.01378,2.94414,2.97716,2.96569,2.90554,2.98879,2.98298,,,
1509,TM_TAX_DMFN             OIL            ,17.0,17.12,17.12.1,TM_TAX_DMFN,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1510,TM_TAX_DMFN             TEX            ,17.0,17.12,17.12.1,TM_TAX_DMFN,"Average tariff applied by developed countries, most-favored nation status, by type of product (%)","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",7.04457,7.04013,7.0381,7.02678,7.07017,6.93441,7.06807,7.06884,,,
1511,TM_TAX_DPRF             AGR            ,17.0,17.12,17.12.1,TM_TAX_DPRF,"Average tariff applied by developed countries, preferential status, by type of product (%)","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",1.1941,1.10033,1.0404,1.07588,1.06314,1.03764,1.0237,7.28175,,,
1512,TM_TAX_DPRF             ALP            ,17.0,17.12,17.12.1,TM_TAX_DPRF,"Average tariff applied by developed countries, preferential status, by type of product (%)","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",2.46406,2.39873,2.38176,2.29567,2.2924,2.28867,2.27108,2.65136,,,
1513,TM_TAX_DPRF             ARM            ,17.0,17.12,17.12.1,TM_TAX_DPRF,"Average tariff applied by developed countries, preferential status, by type of product (%)","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",0.49403,0.49403,0.22966,0.22966,0.22966,0.22966,0.22966,0.22966,,,
1514,TM_TAX_DPRF             CLO            ,17.0,17.12,17.12.1,TM_TAX_DPRF,"Average tariff applied by developed countries, preferential status, by type of product (%)","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",2.15311,2.12027,2.1261,2.05487,2.05454,2.05422,2.03465,2.03491,,,
1515,TM_TAX_DPRF             IND            ,17.0,17.12,17.12.1,TM_TAX_DPRF,"Average tariff applied by developed countries, preferential status, by type of product (%)","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",0.53802,0.60803,0.48536,0.47029,0.47025,0.59155,0.4589,0.4587,,,
1516,TM_TAX_DPRF             OIL            ,17.0,17.12,17.12.1,TM_TAX_DPRF,"Average tariff applied by developed countries, preferential status, by type of product (%)","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1517,TM_TAX_DPRF             TEX            ,17.0,17.12,17.12.1,TM_TAX_DPRF,"Average tariff applied by developed countries, preferential status, by type of product (%)","International Trade Centre (ITC), United Nations Conference on Trade and Development (UNCTAD) and World Trade Organisation (WTO).",1.14586,1.1292,1.12505,1.08505,1.07958,1.08952,1.07907,1.08106,,,
1518,TM_TAX_WMFN             AGR            ,17.0,17.10,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",ITC/UNCTAD/WTO database,,,,10.22255,10.42116,10.55979,10.55979,10.93494,,,
1519,TM_TAX_WMFN             ALP            ,17.0,17.10,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",ITC/UNCTAD/WTO database,,,,4.96413,5.13533,5.01219,5.01219,5.16709,,,
1520,TM_TAX_WMFN             ARM            ,17.0,17.10,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",ITC/UNCTAD/WTO database,,,,14.9893,15.0,14.97861,14.97861,14.99957,,,
1521,TM_TAX_WMFN             CLO            ,17.0,17.10,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",ITC/UNCTAD/WTO database,,,,14.96052,14.95489,14.97218,14.97218,14.96719,,,
1522,TM_TAX_WMFN             IND            ,17.0,17.10,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",ITC/UNCTAD/WTO database,,,,3.67677,3.81996,3.68029,3.68029,3.72236,,,
1523,TM_TAX_WMFN             OIL            ,17.0,17.10,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",ITC/UNCTAD/WTO database,,,,0.0,0.0,0.0,0.0,0.0,,,
1524,TM_TAX_WMFN             TEX            ,17.0,17.10,17.10.1,TM_TAX_WMFN,"Worldwide weighted tariff-average, most-favoured-nation status, by type of product (%)",ITC/UNCTAD/WTO database,,,,7.24235,7.2645,7.4166,7.4166,7.2154,,,
1525,TM_TAX_WMPS             AGR            ,17.0,17.10,17.10.1,TM_TAX_WMPS,"Worldwide weighted tariff-average, preferential status, by type of product (%)",ITC/UNCTAD/WTO database,,,,2.12062,1.99649,2.74856,2.74856,2.8679,,,
1526,TM_TAX_WMPS             ALP            ,17.0,17.10,17.10.1,TM_TAX_WMPS,"Worldwide weighted tariff-average, preferential status, by type of product (%)",ITC/UNCTAD/WTO database,,,,1.4306,1.40141,1.60506,1.60506,1.70928,,,
1527,TM_TAX_WMPS             ARM            ,17.0,17.10,17.10.1,TM_TAX_WMPS,"Worldwide weighted tariff-average, preferential status, by type of product (%)",ITC/UNCTAD/WTO database,,,,7.2812,5.30228,5.58477,5.58477,7.2356,,,
1528,TM_TAX_WMPS             CLO            ,17.0,17.10,17.10.1,TM_TAX_WMPS,"Worldwide weighted tariff-average, preferential status, by type of product (%)",ITC/UNCTAD/WTO database,,,,4.97094,4.49459,6.02072,6.02072,5.54546,,,
1529,TM_TAX_WMPS             IND            ,17.0,17.10,17.10.1,TM_TAX_WMPS,"Worldwide weighted tariff-average, preferential status, by type of product (%)",ITC/UNCTAD/WTO database,,,,1.10338,1.08762,1.19009,1.19009,1.29849,,,
1530,TM_TAX_WMPS             OIL            ,17.0,17.10,17.10.1,TM_TAX_WMPS,"Worldwide weighted tariff-average, preferential status, by type of product (%)",ITC/UNCTAD/WTO database,,,,0.0,0.0,0.0,0.0,0.0,,,
1531,TM_TAX_WMPS             TEX            ,17.0,17.10,17.10.1,TM_TAX_WMPS,"Worldwide weighted tariff-average, preferential status, by type of product (%)",ITC/UNCTAD/WTO database,,,,3.68877,3.68794,3.91035,3.91035,3.82315,,,
1532,TM_TRF_ZERO             AGR            ,10.0,10.a,10.a.1,TM_TRF_ZERO,Proportion of tariff lines applied to imports with zero-tariff (%),ITC/UNCTAD/WTO database,,,,71.87606,69.82183,69.74819,68.89392,66.05409,,,
1533,TM_TRF_ZERO             ALP            ,10.0,10.a,10.a.1,TM_TRF_ZERO,Proportion of tariff lines applied to imports with zero-tariff (%),ITC/UNCTAD/WTO database,,,,70.69248,68.34996,72.43488,69.51538,70.5738,,,
1534,TM_TRF_ZERO             ARM            ,10.0,10.a,10.a.1,TM_TRF_ZERO,Proportion of tariff lines applied to imports with zero-tariff (%),ITC/UNCTAD/WTO database,,,,0.0,0.0,0.0,0.0,66.66667,,,
1535,TM_TRF_ZERO             CLO            ,10.0,10.a,10.a.1,TM_TRF_ZERO,Proportion of tariff lines applied to imports with zero-tariff (%),ITC/UNCTAD/WTO database,,,,51.07949,42.64556,47.89876,45.54404,48.1857,,,
1536,TM_TRF_ZERO             IND            ,10.0,10.a,10.a.1,TM_TRF_ZERO,Proportion of tariff lines applied to imports with zero-tariff (%),ITC/UNCTAD/WTO database,,,,72.99636,72.62576,78.67904,75.24967,75.86662,,,
1537,TM_TRF_ZERO             OIL            ,10.0,10.a,10.a.1,TM_TRF_ZERO,Proportion of tariff lines applied to imports with zero-tariff (%),ITC/UNCTAD/WTO database,,,,100.0,100.0,100.0,100.0,100.0,,,
1538,TM_TRF_ZERO             TEX            ,10.0,10.a,10.a.1,TM_TRF_ZERO,Proportion of tariff lines applied to imports with zero-tariff (%),ITC/UNCTAD/WTO database,,,,80.52632,76.21664,78.42357,76.81661,76.18271,,,
1539,VC_DSR_AFFCT                         ,1.0,1.5,1.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),United Nations Office for Disaster Risk Reduction (2021),58569.0,2319.0,30864.0,17003.0,45055.0,93380.0,22722.0,10333.0,814006.0,,
1540,VC_DSR_AFFCT                         ,11.0,11.5,11.5.1,VC_DSR_AFFCT,Number of people affected by disaster (number),United Nations Office for Disaster Risk Reduction (2021),58569.0,2319.0,30864.0,17003.0,45055.0,93380.0,22722.0,10333.0,814006.0,,
1541,VC_DSR_AFFCT                         ,13.0,13.1,13.1.1,VC_DSR_AFFCT,Number of people affected by disaster (number),United Nations Office for Disaster Risk Reduction (2021),58569.0,2319.0,30864.0,17003.0,45055.0,93380.0,22722.0,10333.0,814006.0,,
1542,VC_DSR_AGLH                         ,1.0,1.5,1.5.2,VC_DSR_AGLH,Direct agriculture loss attributed to disasters (current United States dollars),United Nations Office for Disaster Risk Reduction (2021),,,,46815601.50196,,2613727.5224,96770720.9939,34183251.52554,118073432.61275,,
1543,VC_DSR_AGLH                         ,11.0,11.5,11.5.2,VC_DSR_AGLH,Direct agriculture loss attributed to disasters (current United States dollars),United Nations Office for Disaster Risk Reduction (2021),,,,46815601.50196,,2613727.5224,96770720.9939,34183251.52554,118073432.61275,,
1544,VC_DSR_BSDN                         ,11.0,11.5,11.5.2,VC_DSR_BSDN,Number of disruptions to basic services attributed to disasters (number),United Nations Office for Disaster Risk Reduction (2021),,,1.0,2043.0,2824.0,43.0,242.0,9.0,13.0,,
1545,VC_DSR_CDAN                         ,11.0,11.5,11.5.2,VC_DSR_CDAN,Number of damaged critical infrastructure attributed to disasters (number),United Nations Office for Disaster Risk Reduction (2021),772.0,,,145.0,78.0,,,9.0,686.0,,
1546,VC_DSR_CDYN                         ,11.0,11.5,11.5.2,VC_DSR_CDYN,Number of other destroyed or damaged critical infrastructure units and facilities attributed to disasters (number),United Nations Office for Disaster Risk Reduction (2021),,,,110.0,67.0,,,,,,
1547,VC_DSR_CHLN                         ,1.0,1.5,1.5.2,VC_DSR_CHLN,Direct economic loss to cultural heritage damaged or destroyed attributed to disasters (millions of current United States dollars),United Nations Office for Disaster Risk Reduction (2021),,,,,,,,,1470780.5365,,
1548,VC_DSR_CHLN                         ,11.0,11.5,11.5.2,VC_DSR_CHLN,Direct economic loss to cultural heritage damaged or destroyed attributed to disasters (millions of current United States dollars),United Nations Office for Disaster Risk Reduction (2021),,,,,,,,,1470780.5365,,
1549,VC_DSR_CILN                         ,1.0,1.5,1.5.2,VC_DSR_CILN,Direct economic loss resulting from damaged or destroyed critical infrastructure attributed to disasters (current United States dollars),United Nations Office for Disaster Risk Reduction (2021),1.0,,,1820280.0,575718.0,,,597564.0,335575.15158,,
1550,VC_DSR_CILN                         ,11.0,11.5,11.5.2,VC_DSR_CILN,Direct economic loss resulting from damaged or destroyed critical infrastructure attributed to disasters (current United States dollars),United Nations Office for Disaster Risk Reduction (2021),1.0,,,1820280.0,575718.0,,,597564.0,335575.15158,,
1551,VC_DSR_DAFF                         ,1.0,1.5,1.5.1,VC_DSR_DAFF,"Number of directly affected persons attributed to disasters per 100,000 population (number)",United Nations Office for Disaster Risk Reduction (2021),391.12839,15.16407,197.74931,105.06879,272.17717,551.75459,152.48348,58.66689,4529.55317,,
1552,VC_DSR_DAFF                         ,11.0,11.5,11.5.1,VC_DSR_DAFF,"Number of directly affected persons attributed to disasters per 100,000 population (number)",United Nations Office for Disaster Risk Reduction (2021),391.12839,15.16407,197.74931,105.06879,272.17717,551.75459,152.48348,58.66689,4529.55317,,
1553,VC_DSR_DAFF                         ,13.0,13.1,13.1.1,VC_DSR_DAFF,"Number of directly affected persons attributed to disasters per 100,000 population (number)",United Nations Office for Disaster Risk Reduction (2021),391.12839,15.16407,197.74931,105.06879,272.17717,551.75459,152.48348,58.66689,4529.55317,,
1554,VC_DSR_DDPA                         ,1.0,1.5,1.5.2,VC_DSR_DDPA,Direct economic loss to other damaged or destroyed productive assets attributed to disasters (current United States dollars),United Nations Office for Disaster Risk Reduction (2021),,,,,,,,,777084259.54098,,
1555,VC_DSR_DDPA                         ,11.0,11.5,11.5.2,VC_DSR_DDPA,Direct economic loss to other damaged or destroyed productive assets attributed to disasters (current United States dollars),United Nations Office for Disaster Risk Reduction (2021),,,,,,,,,777084259.54098,,
1556,VC_DSR_EFDN                         ,11.0,11.5,11.5.2,VC_DSR_EFDN,Number of destroyed or damaged educational facilities attributed to disasters (number),United Nations Office for Disaster Risk Reduction (2021),655.0,,,35.0,11.0,,,,429.0,,
1557,VC_DSR_ESDN                         ,11.0,11.5,11.5.2,VC_DSR_ESDN,Number of disruptions to educational services attributed to disasters (number),United Nations Office for Disaster Risk Reduction (2021),,,1.0,,22.0,6.0,242.0,,,,
1558,VC_DSR_GDPLS                         ,1.0,1.5,1.5.2,VC_DSR_GDPLS,Direct economic loss attributed to disasters (current United States dollars),United Nations Office for Disaster Risk Reduction (2021),247532401.0,6615000.0,119050800.0,89476419.00196,8659143.0,153084727.5224,147355220.9939,34780815.52554,920066206.49707,,
1559,VC_DSR_GDPLS                         ,11.0,11.5,11.5.2,VC_DSR_GDPLS,Direct economic loss attributed to disasters (current United States dollars),United Nations Office for Disaster Risk Reduction (2021),247532401.0,6615000.0,119050800.0,89476419.00196,8659143.0,153084727.5224,147355220.9939,34780815.52554,920066206.49707,,
1560,VC_DSR_HFDN                         ,11.0,11.5,11.5.2,VC_DSR_HFDN,Number of destroyed or damaged health facilities attributed to disasters (number),United Nations Office for Disaster Risk Reduction (2021),117.0,,,,,,,9.0,257.0,,
1561,VC_DSR_HOLH                         ,1.0,1.5,1.5.2,VC_DSR_HOLH,Direct economic loss in the housing sector attributed to disasters (current United States dollars),United Nations Office for Disaster Risk Reduction (2021),247532400.0,6615000.0,119050800.0,40840537.5,8083425.0,150471000.0,50584500.0,,23102158.65527,,
1562,VC_DSR_HOLH                         ,11.0,11.5,11.5.2,VC_DSR_HOLH,Direct economic loss in the housing sector attributed to disasters (current United States dollars),United Nations Office for Disaster Risk Reduction (2021),247532400.0,6615000.0,119050800.0,40840537.5,8083425.0,150471000.0,50584500.0,,23102158.65527,,
