,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Substance use disorders],[Tariff regime (status)],[Severity of price levels],[Sex],[Deviation Level],[Mountain Elevation],[Parliamentary committees],[Mode of transportation],[Fiscal intervention stage],[Type of support],[Type of speed],[Policy instruments],[Policy Domains],[Counterpart],[Type of skill],[Education level],[Type of waste treatment],[Location],[Food Waste Sector],[Name of international agreement],[Reporting Type],[Freq],[Type of product],[Cause of death],[Report Ordinal],[Type of facilities],[Government_Name],[Observation Status],[Type of occupation],[Type of mobile technology],[Name of non-communicable disease],[Grounds of discrimination],[Units],[Level/Status],[Age],[Disability status],[Frequency of Chlorophyll-a concentration],[Activity],[Nature],[Sampling Stations],[Cities],[Level of requirement],[Quantile],[IHR Capacity],[Hazard type],[Migratory status],[Name of international institution]
3667,16.0,16.6,16.6.1,GF_XPD_GBPC,Primary government expenditures as a proportion of original approved budget (%),360.0,Indonesia,2015.0,88.5771,2015,,,,,Public Expenditure and Financial Accountability (PEFA). Ministry of Finance (MoF).,,data provided by WB Economists. No expenditure in suspense accounts,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
3668,16.0,16.6,16.6.1,GF_XPD_GBPC,Primary government expenditures as a proportion of original approved budget (%),360.0,Indonesia,2016.0,88.9529,2016,,,,,Public Expenditure and Financial Accountability (PEFA). Ministry of Finance (MoF).,,data provided by WB Economists. No expenditure in suspense accounts,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
3669,16.0,16.6,16.6.1,GF_XPD_GBPC,Primary government expenditures as a proportion of original approved budget (%),360.0,Indonesia,2017.0,96.4864,2017,,,,,Public Expenditure and Financial Accountability (PEFA). Ministry of Finance (MoF).,,data provided by WB Economists. (The executed budget data is based on central government’s audited financial reports).  No expenditure in suspense accounts,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
3670,16.0,16.6,16.6.1,GF_XPD_GBPC,Primary government expenditures as a proportion of original approved budget (%),360.0,Indonesia,2018.0,99.6605,2018,,,,,Public Expenditure and Financial Accountability (PEFA). Ministry of Finance (MoF).,,data provided by WB Economists. (The executed budget data is based on central government’s audited financial reports).  No expenditure in suspense accounts,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
3671,16.0,16.6,16.6.1,GF_XPD_GBPC,Primary government expenditures as a proportion of original approved budget (%),360.0,Indonesia,2019.0,93.8685,2019,,,,,Public Expenditure and Financial Accountability (PEFA). Ministry of Finance (MoF).,,data provided by WB Economists. (*Executed Budget for FY2019 is based on a preliminary anaudited data from MOF).  No expenditure in suspense accounts,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
3672,16.0,16.7,16.7.1,SG_DMK_PARLMP_LC,"Ratio for female members of parliaments (Ratio of the proportion of women in parliament in the proportion of women in the national population with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral",360.0,Indonesia,2021.0,0.41941999999999996,2021,,,,,"Inter-Parliamentary Union (IPU), Parline Database",,"Unicameral: (House of Representatives), Data valid as of 1 Jan of given year; population figures used from United Nations Population Division, World Population Prospects to calculate ratios; The ratio can be interpreted as follows:  
-	0 means no representation at all of women in parliament 
-	1 means perfectly proportional representation of women  in parliament 
-	<1 means under-representation of women in parliament 
-	>1 means over-representation of women in parliament ",,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,Ratio,,,,,,C,,,,,,,,
3678,16.0,16.7,16.7.1,SG_DMK_PARLYR_LC,"Ratio of young members in parliament (Ratio of the proportion of young members in parliament (age 45 or below) in the proportion of the national population (age 45 or below) with the age of eligibility as a lower bound boundary), Lower Chamber or Unicameral",360.0,Indonesia,2021.0,0.44282,2021,,,,,"Inter-Parliamentary Union (IPU), Parline Database",,"Unicameral: (House of Representatives), Data valid as of 1 Jan of given year; population figures used from United Nations Population Division - World Population Prospects to calculate ratios; the ratio can be interpreted as follows:  
-	0 means no representation at all of ‘youth’ (45 years and below) in parliament 
-	1 means perfectly proportional representation of ‘youth’ (45 years and below) in parliament 
-	<1 means under-representation of ‘youth’ (45 years and below) in parliament 
-	>1 means over-representation of ‘youth’ (45 years and below) in parliament ",,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,Ratio,,<=45Y,,,,C,,,,,,,,
3679,16.0,16.7,16.7.1,SG_DMK_PARLYP_LC,"Proportion of youth in parliament (age 45 or below), Lower Chamber or Unicameral (%)",360.0,Indonesia,2021.0,26.26,2021,,,,,"Inter-Parliamentary Union (IPU), Parline Database",,"Unicameral: (House of Representatives), Data valid as of 1 Jan of given year, based on available age data collected after each election",,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,<=45Y,,,,C,,,,,,,,
3680,16.0,16.7,16.7.1,SG_DMK_PARLYN_LC,"Number of youth in parliament (age 45 or below), Lower Chamber or Unicameral (Number)",360.0,Indonesia,2021.0,151.0,2021,,,,,"Inter-Parliamentary Union (IPU), Parline Database",,"Unicameral: (House of Representatives), Data valid as of 1 Jan of given year, based on available age data collected after each election ",,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,<=45Y,,,,C,,,,,,,,
3765,16.0,16.9,16.9.1,SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),360.0,Indonesia,2019.0,74.4,2019,,,,,SUSENAS,,Children with a birth certificate,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,<5Y,,,,C,,,,,,,,
3766,16.0,16.a,16.a.1,SG_NHR_IMPLN,"Countries with National Human Rights Institutions in compliance with the Paris Principles, A status (1 = YES; 0 = NO)",360.0,Indonesia,2015.0,1.0,2015,,,,,Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).,,Name of National Human Rights Institution: National Commission on Human Rights (Komnas HAM).,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3767,16.0,16.a,16.a.1,SG_NHR_IMPLN,"Countries with National Human Rights Institutions in compliance with the Paris Principles, A status (1 = YES; 0 = NO)",360.0,Indonesia,2016.0,1.0,2016,,,,,Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).,,Name of National Human Rights Institution: National Commission on Human Rights (Komnas HAM).,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3768,16.0,16.a,16.a.1,SG_NHR_IMPLN,"Countries with National Human Rights Institutions in compliance with the Paris Principles, A status (1 = YES; 0 = NO)",360.0,Indonesia,2017.0,1.0,2017,,,,,Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).,,Name of National Human Rights Institution: National Commission on Human Rights (Komnas HAM).,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3769,16.0,16.a,16.a.1,SG_NHR_IMPLN,"Countries with National Human Rights Institutions in compliance with the Paris Principles, A status (1 = YES; 0 = NO)",360.0,Indonesia,2018.0,1.0,2018,,,,,Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).,,Name of National Human Rights Institution: Zambian Human Rights Commission .,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3770,16.0,16.a,16.a.1,SG_NHR_IMPLN,"Countries with National Human Rights Institutions in compliance with the Paris Principles, A status (1 = YES; 0 = NO)",360.0,Indonesia,2019.0,1.0,2019,,,,,Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).,,Name of National Human Rights Institution: Zambian Human Rights Commission .,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3771,16.0,16.a,16.a.1,SG_NHR_IMPLN,"Countries with National Human Rights Institutions in compliance with the Paris Principles, A status (1 = YES; 0 = NO)",360.0,Indonesia,2020.0,1.0,2020,,,,,Source: The Office of the United Nations High Commissioner for Human Rights (OHCHR) in collaboration with Global Alliance of National Human Rights Institutions (GANHRI).,,Name of National Human Rights Institution: Zambian Human Rights Commission .,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
3772,17.0,17.1,17.1.1,GR_G14_GDP,Total government revenue (budgetary central government) as a proportion of GDP (%),360.0,Indonesia,2012.0,17.0833389190634,2012,,,,,IMF,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,PERCENT,,,,,,,,,,,,,,
3773,17.0,17.1,17.1.1,GR_G14_GDP,Total government revenue (budgetary central government) as a proportion of GDP (%),360.0,Indonesia,2013.0,16.8520575973478,2013,,,,,IMF,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,PERCENT,,,,,,,,,,,,,,
3774,17.0,17.1,17.1.1,GR_G14_GDP,Total government revenue (budgetary central government) as a proportion of GDP (%),360.0,Indonesia,2014.0,16.7663930350318,2014,,,,,IMF,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,PERCENT,,,,,,,,,,,,,,
3775,17.0,17.1,17.1.1,GR_G14_GDP,Total government revenue (budgetary central government) as a proportion of GDP (%),360.0,Indonesia,2015.0,15.1136995349544,2015,,,,,IMF,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,PERCENT,,,,,,,,,,,,,,
3776,17.0,17.1,17.1.1,GR_G14_GDP,Total government revenue (budgetary central government) as a proportion of GDP (%),360.0,Indonesia,2016.0,14.4527857965904,2016,,,,,IMF,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,PERCENT,,,,,,,,,,,,,,
3777,17.0,17.1,17.1.1,GR_G14_GDP,Total government revenue (budgetary central government) as a proportion of GDP (%),360.0,Indonesia,2017.0,14.315428822721,2017,,,,,IMF,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,PERCENT,,,,,,,,,,,,,,
3778,17.0,17.1,17.1.1,GR_G14_GDP,Total government revenue (budgetary central government) as a proportion of GDP (%),360.0,Indonesia,2018.0,14.774454549479598,2018,,,,,IMF,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,PERCENT,,,,,,,,,,,,,,
3779,17.0,17.1,17.1.1,GR_G14_GDP,Total government revenue (budgetary central government) as a proportion of GDP (%),360.0,Indonesia,2019.0,14.268394152099098,2019,,,,,IMF,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,PERCENT,,,,,,,,,,,,,,
3788,17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",360.0,Indonesia,2012.0,1471850000.0,2012,,,,,IMF,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,CUR_LCU_M,,,,,,,,,,,,,,
3789,17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",360.0,Indonesia,2013.0,1608720000.0,2013,,,,,IMF,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,CUR_LCU_M,,,,,,,,,,,,,,
3790,17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",360.0,Indonesia,2014.0,1772158333.24259,2014,,,,,IMF,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,CUR_LCU_M,,,,,,,,,,,,,,
3791,17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",360.0,Indonesia,2015.0,1742055306.7909,2015,,,,,IMF,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,CUR_LCU_M,,,,,,,,,,,,,,
3792,17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",360.0,Indonesia,2016.0,1792395255.1797,2016,,,,,IMF,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,CUR_LCU_M,,,,,,,,,,,,,,
3793,17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",360.0,Indonesia,2017.0,1945441825.21534,2017,,,,,IMF,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,CUR_LCU_M,,,,,,,,,,,,,,
3794,17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",360.0,Indonesia,2018.0,2192279588.4777102,2018,,,,,IMF,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,CUR_LCU_M,,,,,,,,,,,,,,
3795,17.0,17.1,17.1.1,GR_G14_XDC,"Total government revenue, in local currency",360.0,Indonesia,2019.0,2259249454.13228,2019,,,,,IMF,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,A,,,,,CUR_LCU_M,,,,,,,,,,,,,,
3978,17.0,17.13,17.13.1,FB_BNK_CAPA_ZS,Bank capital to assets ratio (%),360.0,Indonesia,2012.0,12.2371,2012,,,,,"International Monetary Fund, Financial Soundness Indicators.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
3979,17.0,17.13,17.13.1,FB_BNK_CAPA_ZS,Bank capital to assets ratio (%),360.0,Indonesia,2013.0,12.4665,2013,,,,,"International Monetary Fund, Financial Soundness Indicators.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
3980,17.0,17.13,17.13.1,FB_BNK_CAPA_ZS,Bank capital to assets ratio (%),360.0,Indonesia,2014.0,12.7618,2014,,,,,"International Monetary Fund, Financial Soundness Indicators.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
3981,17.0,17.13,17.13.1,FB_BNK_CAPA_ZS,Bank capital to assets ratio (%),360.0,Indonesia,2015.0,13.6059,2015,,,,,"International Monetary Fund, Financial Soundness Indicators.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
3982,17.0,17.13,17.13.1,FB_BNK_CAPA_ZS,Bank capital to assets ratio (%),360.0,Indonesia,2016.0,14.4057,2016,,,,,"International Monetary Fund, Financial Soundness Indicators.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
3983,17.0,17.13,17.13.1,FB_BNK_CAPA_ZS,Bank capital to assets ratio (%),360.0,Indonesia,2017.0,15.2177,2017,,,,,"International Monetary Fund, Financial Soundness Indicators.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
3984,17.0,17.13,17.13.1,FB_BNK_CAPA_ZS,Bank capital to assets ratio (%),360.0,Indonesia,2018.0,15.1153,2018,,,,,"International Monetary Fund, Financial Soundness Indicators.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
3985,17.0,17.13,17.13.1,FB_BNK_CAPA_ZS,Bank capital to assets ratio (%),360.0,Indonesia,2019.0,15.6323,2019,,,,,"International Monetary Fund, Financial Soundness Indicators.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
3986,17.0,17.13,17.13.1,FM_LBL_BMNY_ZG,Annual broad money growth (%),360.0,Indonesia,2012.0,14.955,2012,,,,,"International Monetary Fund, International Financial Statistics and data files.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
3987,17.0,17.13,17.13.1,FM_LBL_BMNY_ZG,Annual broad money growth (%),360.0,Indonesia,2013.0,12.7797,2013,,,,,"International Monetary Fund, International Financial Statistics and data files.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
3988,17.0,17.13,17.13.1,FM_LBL_BMNY_ZG,Annual broad money growth (%),360.0,Indonesia,2014.0,11.8795,2014,,,,,"International Monetary Fund, International Financial Statistics and data files.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
3989,17.0,17.13,17.13.1,FM_LBL_BMNY_ZG,Annual broad money growth (%),360.0,Indonesia,2015.0,8.997,2015,,,,,"International Monetary Fund, International Financial Statistics and data files.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
3990,17.0,17.13,17.13.1,FM_LBL_BMNY_ZG,Annual broad money growth (%),360.0,Indonesia,2016.0,10.0285,2016,,,,,"International Monetary Fund, International Financial Statistics and data files.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
3991,17.0,17.13,17.13.1,FM_LBL_BMNY_ZG,Annual broad money growth (%),360.0,Indonesia,2017.0,8.2755,2017,,,,,"International Monetary Fund, International Financial Statistics and data files.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
3992,17.0,17.13,17.13.1,FM_LBL_BMNY_ZG,Annual broad money growth (%),360.0,Indonesia,2018.0,6.2903,2018,,,,,"International Monetary Fund, International Financial Statistics and data files.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
3993,17.0,17.13,17.13.1,FM_LBL_BMNY_ZG,Annual broad money growth (%),360.0,Indonesia,2019.0,6.5365,2019,,,,,"International Monetary Fund, International Financial Statistics and data files.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
3994,17.0,17.13,17.13.1,FM_LBL_BMNY_ZG,Annual broad money growth (%),360.0,Indonesia,2020.0,12.4418,2020,,,,,"International Monetary Fund, International Financial Statistics and data files.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
3995,17.0,17.13,17.13.1,FM_LBL_BMNY_IR_ZS,Broad money to total reserves ratio,360.0,Indonesia,2012.0,3.1239,2012,,,,,"International Monetary Fund, International Financial Statistics and data files.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,Ratio,,,,,,CA,,,,,,,,
3996,17.0,17.13,17.13.1,FM_LBL_BMNY_IR_ZS,Broad money to total reserves ratio,360.0,Indonesia,2013.0,3.5877,2013,,,,,"International Monetary Fund, International Financial Statistics and data files.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,Ratio,,,,,,CA,,,,,,,,
3997,17.0,17.13,17.13.1,FM_LBL_BMNY_IR_ZS,Broad money to total reserves ratio,360.0,Indonesia,2014.0,3.1443,2014,,,,,"International Monetary Fund, International Financial Statistics and data files.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,Ratio,,,,,,CA,,,,,,,,
3998,17.0,17.13,17.13.1,FM_LBL_BMNY_IR_ZS,Broad money to total reserves ratio,360.0,Indonesia,2015.0,3.2072,2015,,,,,"International Monetary Fund, International Financial Statistics and data files.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,Ratio,,,,,,CA,,,,,,,,
3999,17.0,17.13,17.13.1,FM_LBL_BMNY_IR_ZS,Broad money to total reserves ratio,360.0,Indonesia,2016.0,3.2318,2016,,,,,"International Monetary Fund, International Financial Statistics and data files.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,Ratio,,,,,,CA,,,,,,,,
4000,17.0,17.13,17.13.1,FM_LBL_BMNY_IR_ZS,Broad money to total reserves ratio,360.0,Indonesia,2017.0,3.1102,2017,,,,,"International Monetary Fund, International Financial Statistics and data files.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,Ratio,,,,,,CA,,,,,,,,
4001,17.0,17.13,17.13.1,FM_LBL_BMNY_IR_ZS,Broad money to total reserves ratio,360.0,Indonesia,2018.0,3.3531,2018,,,,,"International Monetary Fund, International Financial Statistics and data files.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,Ratio,,,,,,CA,,,,,,,,
4002,17.0,17.13,17.13.1,FM_LBL_BMNY_IR_ZS,Broad money to total reserves ratio,360.0,Indonesia,2019.0,3.3575,2019,,,,,"International Monetary Fund, International Financial Statistics and data files.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,Ratio,,,,,,CA,,,,,,,,
4003,17.0,17.13,17.13.1,FM_LBL_BMNY_IR_ZS,Broad money to total reserves ratio,360.0,Indonesia,2020.0,3.4814,2020,,,,,"International Monetary Fund, International Financial Statistics and data files.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,Ratio,,,,,,CA,,,,,,,,
4004,17.0,17.13,17.13.1,BN_CAB_XOKA_GD_ZS,Current account balance as a proportion of GDP (%),360.0,Indonesia,2012.0,-2.6603,2012,,,,,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
4005,17.0,17.13,17.13.1,BN_CAB_XOKA_GD_ZS,Current account balance as a proportion of GDP (%),360.0,Indonesia,2013.0,-3.19,2013,,,,,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
4006,17.0,17.13,17.13.1,BN_CAB_XOKA_GD_ZS,Current account balance as a proportion of GDP (%),360.0,Indonesia,2014.0,-3.0882,2014,,,,,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
4007,17.0,17.13,17.13.1,BN_CAB_XOKA_GD_ZS,Current account balance as a proportion of GDP (%),360.0,Indonesia,2015.0,-2.035,2015,,,,,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
4008,17.0,17.13,17.13.1,BN_CAB_XOKA_GD_ZS,Current account balance as a proportion of GDP (%),360.0,Indonesia,2016.0,-1.8192,2016,,,,,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
4009,17.0,17.13,17.13.1,BN_CAB_XOKA_GD_ZS,Current account balance as a proportion of GDP (%),360.0,Indonesia,2017.0,-1.5947,2017,,,,,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
4010,17.0,17.13,17.13.1,BN_CAB_XOKA_GD_ZS,Current account balance as a proportion of GDP (%),360.0,Indonesia,2018.0,-2.9391,2018,,,,,"International Monetary Fund, Balance of Payments Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,CA,,,,,,,,
