,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Substance use disorders],[Tariff regime (status)],[Severity of price levels],[Sex],[Deviation Level],[Mountain Elevation],[Parliamentary committees],[Mode of transportation],[Fiscal intervention stage],[Type of support],[Type of speed],[Policy instruments],[Policy Domains],[Counterpart],[Type of skill],[Education level],[Type of waste treatment],[Location],[Food Waste Sector],[Name of international agreement],[Reporting Type],[Freq],[Type of product],[Cause of death],[Report Ordinal],[Type of facilities],[Government_Name],[Observation Status],[Type of occupation],[Type of mobile technology],[Name of non-communicable disease],[Grounds of discrimination],[Units],[Level/Status],[Age],[Disability status],[Frequency of Chlorophyll-a concentration],[Activity],[Nature],[Sampling Stations],[Cities],[Level of requirement],[Quantile],[IHR Capacity],[Hazard type],[Migratory status],[Name of international institution]
4102,15.0,15.2,15.2.1,AG_LND_FRSTBIOPHA,Above-ground biomass stock in forest (tonnes per hectare),320.0,Guatemala,2019.0,124.05,2019,,,,,"FAO, Global Forest Resources Assessment",,Official country report to FAO (FRA 2020),,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,T_PER_HA,,,,,,C,,,,,,,,
4103,15.0,15.2,15.2.1,AG_LND_FRSTBIOPHA,Above-ground biomass stock in forest (tonnes per hectare),320.0,Guatemala,2020.0,124.05,2020,,,,,"FAO, Global Forest Resources Assessment",,Official country report to FAO (FRA 2020),,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,T_PER_HA,,,,,,C,,,,,,,,
4104,15.0,15.2,15.2.1,AG_LND_FRSTCERT,Forest area under an independently verified forest management certification scheme (thousands of hectares),320.0,Guatemala,2015.0,499.575,2015,,,,,"Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,HA_TH,,,,,,E,,,,,,,,
4105,15.0,15.2,15.2.1,AG_LND_FRSTCERT,Forest area under an independently verified forest management certification scheme (thousands of hectares),320.0,Guatemala,2016.0,497.968,2016,,,,,"Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,HA_TH,,,,,,E,,,,,,,,
4106,15.0,15.2,15.2.1,AG_LND_FRSTCERT,Forest area under an independently verified forest management certification scheme (thousands of hectares),320.0,Guatemala,2017.0,439.022,2017,,,,,"Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,HA_TH,,,,,,E,,,,,,,,
4107,15.0,15.2,15.2.1,AG_LND_FRSTCERT,Forest area under an independently verified forest management certification scheme (thousands of hectares),320.0,Guatemala,2018.0,503.745,2018,,,,,"Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,HA_TH,,,,,,E,,,,,,,,
4108,15.0,15.2,15.2.1,AG_LND_FRSTCERT,Forest area under an independently verified forest management certification scheme (thousands of hectares),320.0,Guatemala,2019.0,502.066,2019,,,,,"Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,HA_TH,,,,,,E,,,,,,,,
4109,15.0,15.2,15.2.1,AG_LND_FRSTCERT,Forest area under an independently verified forest management certification scheme (thousands of hectares),320.0,Guatemala,2020.0,504.965,2020,,,,,"Data submitted by FSC and PEFC secretariats (certifying bodies) to FAO, Global Forest Resources Assessment",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,HA_TH,,,,,,E,,,,,,,,
4110,15.0,15.2,15.2.1,AG_LND_FRSTCHG,Forest area annual net change rate (%),320.0,Guatemala,2020.0,-0.54,2010-2020,,,,,"FAO, Global Forest Resources Assessment",,Official country report to FAO (FRA 2020),,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
4111,15.0,15.2,15.2.1,AG_LND_FRSTMGT,Proportion of forest area under a long-term management plan (%),320.0,Guatemala,2015.0,0.16,2015,,,,,"FAO, Global Forest Resources Assessment",,Official country report to FAO (FRA 2020),,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
4112,15.0,15.2,15.2.1,AG_LND_FRSTMGT,Proportion of forest area under a long-term management plan (%),320.0,Guatemala,2016.0,0.1,2016,,,,,"FAO, Global Forest Resources Assessment",,Official country report to FAO (FRA 2020),,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
4113,15.0,15.2,15.2.1,AG_LND_FRSTMGT,Proportion of forest area under a long-term management plan (%),320.0,Guatemala,2017.0,0.09,2017,,,,,"FAO, Global Forest Resources Assessment",,Official country report to FAO (FRA 2020),,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
4114,15.0,15.2,15.2.1,AG_LND_FRSTMGT,Proportion of forest area under a long-term management plan (%),320.0,Guatemala,2018.0,0.09,2018,,,,,"FAO, Global Forest Resources Assessment",,Official country report to FAO (FRA 2020),,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
4115,15.0,15.2,15.2.1,AG_LND_FRSTMGT,Proportion of forest area under a long-term management plan (%),320.0,Guatemala,2019.0,0.09,2019,,,,,"FAO, Global Forest Resources Assessment",,Official country report to FAO (FRA 2020),,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
4116,15.0,15.2,15.2.1,AG_LND_FRSTMGT,Proportion of forest area under a long-term management plan (%),320.0,Guatemala,2020.0,0.09,2020,,,,,"FAO, Global Forest Resources Assessment",,Official country report to FAO (FRA 2020),,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
4117,15.0,15.2,15.2.1,AG_LND_FRSTPRCT,Proportion of forest area within legally established protected areas (%),320.0,Guatemala,2015.0,52.87,2015,,,,,"FAO, Global Forest Resources Assessment",,Official country report to FAO (FRA 2020),,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
4118,15.0,15.2,15.2.1,AG_LND_FRSTPRCT,Proportion of forest area within legally established protected areas (%),320.0,Guatemala,2016.0,53.6,2016,,,,,"FAO, Global Forest Resources Assessment",,Official country report to FAO (FRA 2020),,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
4119,15.0,15.2,15.2.1,AG_LND_FRSTPRCT,Proportion of forest area within legally established protected areas (%),320.0,Guatemala,2017.0,53.06,2017,,,,,"FAO, Global Forest Resources Assessment",,Official country report to FAO (FRA 2020),,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
4120,15.0,15.2,15.2.1,AG_LND_FRSTPRCT,Proportion of forest area within legally established protected areas (%),320.0,Guatemala,2018.0,52.53,2018,,,,,"FAO, Global Forest Resources Assessment",,Official country report to FAO (FRA 2020),,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
4121,15.0,15.2,15.2.1,AG_LND_FRSTPRCT,Proportion of forest area within legally established protected areas (%),320.0,Guatemala,2019.0,52.01,2019,,,,,"FAO, Global Forest Resources Assessment",,Official country report to FAO (FRA 2020),,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
4122,15.0,15.2,15.2.1,AG_LND_FRSTPRCT,Proportion of forest area within legally established protected areas (%),320.0,Guatemala,2020.0,51.49,2020,,,,,"FAO, Global Forest Resources Assessment",,Official country report to FAO (FRA 2020),,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
4123,15.0,15.3,15.3.1,AG_LND_DGRD,Proportion of land that is degraded over total land area (%),320.0,Guatemala,2015.0,24.0,2000-2015,,,,,Ministry of Environment and Natural Resources,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,PERCENT,,,,,,C,,,,,,,,
4145,15.0,15.5,15.5.1,ER_RSK_LST,Red List Index,320.0,Guatemala,2012.0,0.72848,2012,,0.73878,0.70109,,"BirdLife International and IUCN (2021), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,INDEX,,,,,,E,,,,,,,,
4146,15.0,15.5,15.5.1,ER_RSK_LST,Red List Index,320.0,Guatemala,2013.0,0.72695,2013,,0.73882,0.6967899999999999,,"BirdLife International and IUCN (2021), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,INDEX,,,,,,E,,,,,,,,
4147,15.0,15.5,15.5.1,ER_RSK_LST,Red List Index,320.0,Guatemala,2014.0,0.7257600000000001,2014,,0.73883,0.69335,,"BirdLife International and IUCN (2021), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,INDEX,,,,,,E,,,,,,,,
4148,15.0,15.5,15.5.1,ER_RSK_LST,Red List Index,320.0,Guatemala,2015.0,0.7240800000000001,2015,,0.73854,0.69113,,"BirdLife International and IUCN (2021), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,INDEX,,,,,,E,,,,,,,,
4149,15.0,15.5,15.5.1,ER_RSK_LST,Red List Index,320.0,Guatemala,2016.0,0.7219800000000001,2016,,0.7388600000000001,0.68698,,"BirdLife International and IUCN (2021), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,INDEX,,,,,,E,,,,,,,,
4150,15.0,15.5,15.5.1,ER_RSK_LST,Red List Index,320.0,Guatemala,2017.0,0.72115,2017,,0.73865,0.68185,,"BirdLife International and IUCN (2021), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,INDEX,,,,,,E,,,,,,,,
4151,15.0,15.5,15.5.1,ER_RSK_LST,Red List Index,320.0,Guatemala,2018.0,0.72014,2018,,0.73957,0.67781,,"BirdLife International and IUCN (2021), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,INDEX,,,,,,E,,,,,,,,
4152,15.0,15.5,15.5.1,ER_RSK_LST,Red List Index,320.0,Guatemala,2019.0,0.71813,2019,,0.7398100000000001,0.6763600000000001,,"BirdLife International and IUCN (2021), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,INDEX,,,,,,E,,,,,,,,
4153,15.0,15.5,15.5.1,ER_RSK_LST,Red List Index,320.0,Guatemala,2020.0,0.71678,2020,,0.73959,0.67311,,"BirdLife International and IUCN (2021), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,INDEX,,,,,,E,,,,,,,,
4154,15.0,15.5,15.5.1,ER_RSK_LST,Red List Index,320.0,Guatemala,2021.0,0.71522,2021,,0.7398399999999999,0.66805,,"BirdLife International and IUCN (2021), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.",,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,INDEX,,,,,,E,,,,,,,,
4155,15.0,15.6,15.6.1,ER_CBD_SMTA,Total reported number of Standard Material Transfer Agreements (SMTAs) transferring plant genetic resources for food and agriculture to the country (number),320.0,Guatemala,2012.0,46.0,2012,,,,,ITPGRFA Secretariat ,,Cumulative value.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
4156,15.0,15.6,15.6.1,ER_CBD_SMTA,Total reported number of Standard Material Transfer Agreements (SMTAs) transferring plant genetic resources for food and agriculture to the country (number),320.0,Guatemala,2013.0,57.0,2013,,,,,ITPGRFA Secretariat ,,Cumulative value.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
4157,15.0,15.6,15.6.1,ER_CBD_SMTA,Total reported number of Standard Material Transfer Agreements (SMTAs) transferring plant genetic resources for food and agriculture to the country (number),320.0,Guatemala,2014.0,63.0,2014,,,,,ITPGRFA Secretariat ,,Cumulative value.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
4158,15.0,15.6,15.6.1,ER_CBD_SMTA,Total reported number of Standard Material Transfer Agreements (SMTAs) transferring plant genetic resources for food and agriculture to the country (number),320.0,Guatemala,2015.0,67.0,2015,,,,,ITPGRFA Secretariat ,,Cumulative value.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
4159,15.0,15.6,15.6.1,ER_CBD_SMTA,Total reported number of Standard Material Transfer Agreements (SMTAs) transferring plant genetic resources for food and agriculture to the country (number),320.0,Guatemala,2016.0,84.0,2016,,,,,ITPGRFA Secretariat ,,Cumulative value.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
4160,15.0,15.6,15.6.1,ER_CBD_SMTA,Total reported number of Standard Material Transfer Agreements (SMTAs) transferring plant genetic resources for food and agriculture to the country (number),320.0,Guatemala,2017.0,94.0,2017,,,,,ITPGRFA Secretariat ,,Cumulative value.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
4161,15.0,15.6,15.6.1,ER_CBD_SMTA,Total reported number of Standard Material Transfer Agreements (SMTAs) transferring plant genetic resources for food and agriculture to the country (number),320.0,Guatemala,2018.0,103.0,2018,,,,,ITPGRFA Secretariat ,,Cumulative value.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
4162,15.0,15.6,15.6.1,ER_CBD_SMTA,Total reported number of Standard Material Transfer Agreements (SMTAs) transferring plant genetic resources for food and agriculture to the country (number),320.0,Guatemala,2019.0,121.0,2019,,,,,ITPGRFA Secretariat ,,Cumulative value.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
4163,15.0,15.6,15.6.1,ER_CBD_SMTA,Total reported number of Standard Material Transfer Agreements (SMTAs) transferring plant genetic resources for food and agriculture to the country (number),320.0,Guatemala,2020.0,121.0,2020,,,,,ITPGRFA Secretariat ,,Cumulative value.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
4164,15.0,15.6,15.6.1,ER_CBD_SMTA,Total reported number of Standard Material Transfer Agreements (SMTAs) transferring plant genetic resources for food and agriculture to the country (number),320.0,Guatemala,2021.0,121.0,2021,,,,,ITPGRFA Secretariat ,,Cumulative value.,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
4165,15.0,15.6,15.6.1,ER_CBD_NAGOYA,Countries that are parties to the Nagoya Protocol (1 = YES; 0 = NO),320.0,Guatemala,2012.0,1.0,2012,,,,,"https://www.cbd.int/abs/nagoya-protocol/signatories/default.shtml, Access and Benefit-sharing Clearing-house https://absch.cbd.int/, http://www.fao.org/plant-treaty/countries/membership/en/,  The Online Reporting System on Compliance of the International Treaty on PGRFA http://faoitpgrfa.ort-production.linode.unep-wcmc.org and  Easy-SMTA https://mls.planttreaty.org ,",,"Parties  refers to Parties to the Convention on Biological Diversity that have ratified, accepted, approved or acceded the Nagoya Protocol, including those for which the Protocol has not yet entered into force following the 90 days period set out in Article 33.2 of the Protocol. For values:  TRUE = 1.0; FALSE = 0.0. Data as per 15 February 2017.",,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
4166,15.0,15.6,15.6.1,ER_CBD_ABSCLRHS,"Countries that have legislative, administrative and policy framework or measures reported to the Access and Benefit-Sharing Clearing-House (1 = YES; 0 = NO)",320.0,Guatemala,2012.0,1.0,2012,,,,,https://absch.cbd.int/countries,,"ABS measures reported refers to legislative, administrative and policy framework or measures reported to the ABS Clearing-House. For values:  TRUE = 1.0; FALSE = 0.0. Data as per 15 February 2017.",,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
4167,15.0,15.6,15.6.1,ER_CBD_ORSPGRFA,"Countries that have legislative, administrative and policy framework or measures reported through the Online Reporting System on Compliance  of the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO)",320.0,Guatemala,2016.0,0.0,2016,,,,,ITPGRFA Secretariat ,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
4168,15.0,15.6,15.6.1,ER_CBD_ORSPGRFA,"Countries that have legislative, administrative and policy framework or measures reported through the Online Reporting System on Compliance  of the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO)",320.0,Guatemala,2017.0,0.0,2017,,,,,ITPGRFA Secretariat ,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
4169,15.0,15.6,15.6.1,ER_CBD_ORSPGRFA,"Countries that have legislative, administrative and policy framework or measures reported through the Online Reporting System on Compliance  of the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO)",320.0,Guatemala,2018.0,0.0,2018,,,,,ITPGRFA Secretariat ,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
4170,15.0,15.6,15.6.1,ER_CBD_ORSPGRFA,"Countries that have legislative, administrative and policy framework or measures reported through the Online Reporting System on Compliance  of the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO)",320.0,Guatemala,2019.0,1.0,2019,,,,,ITPGRFA Secretariat ,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
4171,15.0,15.6,15.6.1,ER_CBD_ORSPGRFA,"Countries that have legislative, administrative and policy framework or measures reported through the Online Reporting System on Compliance  of the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO)",320.0,Guatemala,2020.0,1.0,2020,,,,,ITPGRFA Secretariat ,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
4172,15.0,15.6,15.6.1,ER_CBD_ORSPGRFA,"Countries that have legislative, administrative and policy framework or measures reported through the Online Reporting System on Compliance  of the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO)",320.0,Guatemala,2021.0,1.0,2021,,,,,ITPGRFA Secretariat ,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
4173,15.0,15.6,15.6.1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),320.0,Guatemala,2012.0,1.0,2012,,,,,ITPGRFA Secretariat ,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
4174,15.0,15.6,15.6.1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),320.0,Guatemala,2013.0,1.0,2013,,,,,ITPGRFA Secretariat ,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
4175,15.0,15.6,15.6.1,ER_CBD_PTYPGRFA,Countries that are contracting Parties to the International Treaty on Plant Genetic Resources for Food and Agriculture (PGRFA) (1 = YES; 0 = NO),320.0,Guatemala,2014.0,1.0,2014,,,,,ITPGRFA Secretariat ,,,,,,,,,,,,,,,,,,,,,,,G,,,,,,,,,,,,NUMBER,,,,,,C,,,,,,,,
